date-time;min;max;median;mean;std;sum
2017-02-12;294.469;3876.92;1131.9650000000001;1484.8849940476186;816.1025418356784;997842.7159999997
2017-02-19;224.889;2446.87;1159.12;1312.4026934523795;580.8732584990692;881934.609999999
2017-02-26;327.024;3027.19;1208.32;1328.2134449404778;591.5607139522803;892559.4350000011
2017-03-05;193.428;3161.67;1090.715;1242.1035372023794;652.2701408737938;834693.5769999989
2017-03-12;265.89799999999997;2638.65;1117.415;1273.6587068452384;649.4021436505141;855898.6510000002
2017-03-19;293.316;3693.01;1148.155;1249.2213497023808;706.2057540677649;839476.747
2017-03-26;180.81599999999997;2347.36;998.004;1088.8225853293404;582.4454649648526;727333.4869999994
2017-04-02;251.291;2734.12;1412.125;1384.6074955357137;503.63492916543765;930456.2369999996
2017-04-09;277.365;3792.48;1528.26;1717.262404761906;896.8259989997366;1154000.3360000008
2017-04-16;272.334;2856.82;907.6395;1055.997583333333;521.23212324484;709630.3759999998
2017-04-23;245.016;2077.09;943.75;942.44121875;470.29486831410014;633320.499
2017-04-30;309.57599999999996;3090.75;1076.29;1128.6885967261892;496.212419405253;758478.7369999991
2017-05-07;222.94400000000002;3283.81;1158.6799999999998;1270.069925595237;638.3282024573157;853486.9899999993
2017-05-14;475.332;3250.76;1586.74;1608.3505223214265;654.8028392669181;1080811.5509999986
2017-05-21;376.68199999999996;3563.69;2215.955;2153.134748511901;687.3558865403215;1446906.5509999974
2017-05-28;221.919;3110.98;1700.0900000000001;1681.8325312499992;714.6732345440862;1130191.4609999994
2017-06-04;0.0;3797.97;1930.0700000000002;1992.2255610119066;747.975653566177;1338775.5770000012
2017-06-11;465.18199999999996;3400.58;2134.335;1909.6187931547624;704.557426335058;1283263.8290000004
2017-06-18;496.723;3857.81;2361.925;2290.204595238093;715.196024024668;1539017.4879999985
2017-06-25;1097.91;4022.94;2412.69;2462.7039434523795;726.8403414287362;1654937.049999999
2017-07-02;484.99300000000005;3973.37;2364.1549999999997;2365.342007440477;774.3731902498785;1589509.8290000006
2017-07-09;953.3610000000001;3108.63;1979.5700000000002;1957.6524553571448;557.8463959830702;1315542.4500000014
2017-07-16;892.3969999999999;3862.48;2143.455;2205.7458437500018;601.3857853283421;1482261.2070000013
2017-07-23;1054.69;4037.22;1907.165;2088.543869047619;750.6823683397167;1403501.48
2017-07-30;556.774;3054.97;1812.945;1986.6899866071426;505.58752399917324;1335055.6709999999
2017-08-06;1074.77;3802.97;2279.5299999999997;2279.9082142857164;604.2911920025222;1532098.3200000015
2017-08-13;1080.6;3732.76;2280.38;2272.2692857142856;608.0381592534155;1526964.96
2017-08-20;926.387;3770.11;1843.68;1948.8136235119064;608.4876336082995;1309602.755000001
2017-08-27;1140.68;3324.77;1962.495;2078.222976190475;491.86318357895857;1396565.8399999992
2017-09-03;1077.41;4210.92;2004.17;2012.3602976190477;528.3210034694017;1352306.12
2017-09-10;1192.87;3706.67;1889.42;2047.644568452378;636.8246430009953;1376017.149999998
2017-09-17;290.66200000000003;3603.11;1721.77;1790.9086250000003;723.1379913318478;1203490.5960000001
2017-09-24;706.424;3300.24;1869.4699999999998;1979.5219851190498;605.6853650298413;1330238.7740000014
2017-10-01;1067.92;3606.41;2223.895;2163.536175595239;629.6100256546713;1453896.3100000005
2017-10-08;278.616;3048.53;1226.0149999999999;1232.1754702380942;543.7744903682207;828021.9159999993
2017-10-15;371.316;3206.61;1924.73;1897.7962857142861;666.8060931682753;1275319.1040000003
2017-10-22;241.72400000000002;4218.41;1834.7649999999999;1964.0728898809539;768.6488629418724;1319856.982000001
2017-10-29;156.82399999999998;3299.9;1550.335;1417.0495991124242;738.0686355473996;957925.5289999988
2017-11-05;255.861;2605.44;1087.4;1112.3696235119037;568.6213369255643;747512.3869999993
2017-11-12;406.59;2974.95;1122.535;1280.6417916666646;585.2815456764007;860591.2839999987
2017-11-19;363.80800000000005;2960.04;1084.795;1262.0731547619023;631.8073423227991;848113.1599999984
2017-11-26;412.22;3430.12;1643.995;1561.5815119047616;788.0389214584862;1049382.7759999998
2017-12-03;289.655;2550.31;1081.21;1268.34815625;643.1840318760479;852329.961
2017-12-10;544.29;3428.6;1658.04;1631.0005624999997;628.6286870892604;1096032.3779999998
2017-12-17;445.56699999999995;3451.94;2130.825;2027.405056547617;973.7302093524786;1362416.1979999987
2017-12-24;57.824;3319.79;1265.2800000000002;1514.6763452380933;942.9677091720739;1017862.5039999987
2017-12-31;172.11599999999999;1679.32;792.666;722.8150491071423;279.6519212352853;485731.71299999964
2018-01-07;257.608;2125.91;890.316;1067.6306517857133;446.96700335092726;717447.7979999994
2018-01-14;424.611;4168.49;1169.2649999999999;1466.166776785714;714.4933413587563;985264.0739999999
2018-01-21;456.25199999999995;2690.52;1221.185;1439.0527038690484;648.9868051811925;967043.4170000005
2018-01-28;370.716;3485.87;1114.4099999999999;1328.8414568452376;704.1795317066209;892981.4589999997
2018-02-04;162.43200000000002;2398.0;1025.87;1133.4653407738078;668.8987089600653;761688.7089999989
2018-02-11;303.046;3513.46;1414.04;1506.0740818452389;761.7298277739359;1012081.7830000005
2018-02-18;507.148;2451.32;1084.9299999999998;1308.7391666666665;529.6887373384403;879472.7199999999
2018-02-25;391.05;3134.72;1297.815;1379.577188988095;568.4549347477313;927075.8709999999
2018-03-04;690.2239999999999;3897.65;2186.665;2176.6407663690475;507.7433171728629;1462702.595
2018-03-11;289.15;3522.58;2154.545;2183.5688601190463;847.9692047551014;1467358.273999999
2018-03-18;397.09;3150.0;1281.525;1373.61265625;647.6739055283906;923067.7050000001
2018-03-25;305.633;3183.56;1225.9850000000001;1279.4793383233539;601.0701815640859;854692.1980000004
2018-04-01;149.024;3244.38;892.416;1086.2690208333313;734.5859614609946;729972.7819999986
2018-04-08;205.919;2185.38;879.9535;989.6557648809522;562.5920896741211;665048.6739999999
2018-04-15;232.97;3279.54;1109.945;1205.0889836309534;635.2202831264151;809819.7970000007
2018-04-22;330.54400000000004;3373.91;1631.75;1782.8921979166666;771.9250792871012;1198103.557
2018-04-29;236.608;4025.44;1504.24;1625.9757053571434;714.8438566408323;1092655.6740000003
2018-05-06;216.649;3692.43;1332.07;1450.64541220238;786.8241278311084;974833.7169999994
2018-05-13;499.116;3790.98;1809.745;1933.2087366071448;725.4063827524524;1299116.2710000013
2018-05-20;437.92400000000004;3669.14;1928.7649999999999;1919.5123005952391;748.9701570113779;1289912.2660000008
2018-05-27;289.18;3796.48;2162.0550000000003;2039.5248571428554;670.5310472674543;1370560.7039999987
2018-06-03;1308.93;4299.21;2478.6000000000004;2628.87912202381;696.1066052692845;1766606.7700000003
2018-06-10;1413.99;4255.39;2566.045;2654.3801041666657;669.7000430709692;1783743.4299999992
2018-06-17;561.526;3992.4;1962.095;2147.7716398809525;765.2576983254326;1443302.5420000001
2018-06-24;877.9960000000001;3896.44;1831.27;1957.731816964286;657.4347649478923;1315595.7810000002
2018-07-01;655.632;3801.87;1763.1599999999999;1881.713622023808;627.7877375303592;1264511.553999999
2018-07-08;611.5;3041.88;1729.94;1810.628354166667;567.1204458609178;1216742.2540000002
2018-07-15;892.064;3440.45;1660.75;1767.507651785714;549.6630686057841;1187765.1419999998
2018-07-22;291.233;3948.95;1669.25;1813.1853958333345;562.4877559839824;1218460.5860000008
2018-07-29;885.551;3846.88;1842.505;1921.771334821428;635.469564720941;1291430.3369999996
2018-08-05;1255.79;3573.48;2001.81;2040.4682142857152;513.3792833784506;1371194.6400000006
2018-08-12;1020.06;4151.25;2270.5550000000003;2201.5596875000015;751.017141441094;1479448.110000001
2018-08-19;1093.49;3589.54;1923.095;1973.4249851190502;563.8790540627755;1326141.5900000017
2018-08-26;1124.91;3495.34;1832.385;1937.2635863095256;548.0466354889207;1301841.1300000013
2018-09-02;737.6160000000001;4626.29;1949.915;2154.988653273814;829.0358229652337;1448152.375000003
2018-09-09;794.3939999999999;4181.83;2252.42;2330.3021116071427;618.9096466317831;1565963.0189999999
2018-09-16;1056.06;3648.61;2146.2200000000003;2220.7673363095255;686.0533648908023;1492355.650000001
2018-09-23;329.908;3219.43;1867.27;1904.1062872023836;664.6944726197192;1279559.4250000017
2018-09-30;145.116;3202.93;1150.145;1290.337436011903;823.9820472264706;867106.7569999988
2018-10-07;426.816;3982.05;1490.7199999999998;1629.2831875000027;728.0767571912799;1094878.3020000018
2018-10-14;339.216;3517.57;1566.655;1651.1277261904754;600.7444088729919;1109557.8319999995
2018-10-21;287.624;3554.54;1658.605;1741.2994047619047;780.7727618256331;1170153.2
2018-10-28;306.20799999999997;3976.14;1399.855;1579.149797337279;735.1600569897356;1067505.2630000007
2018-11-04;800.8910000000001;3263.59;1435.595;1629.1492827380948;586.255254995709;1094788.3179999997
2018-11-11;736.3910000000001;3817.86;1528.85;1717.096194940477;735.7671382913195;1153888.6430000006
2018-11-18;406.716;2849.67;1378.1149999999998;1486.7979657738085;692.1455193228454;999128.2329999993
2018-11-25;665.0160000000001;3045.51;1664.315;1820.4918928571449;698.3885103804157;1223370.5520000013
2018-12-02;479.01599999999996;4632.95;1396.21;1581.8708065476171;780.2442898441591;1063017.1819999986
2018-12-09;383.224;3843.65;1377.775;1590.2131458333304;772.8869468040784;1068623.233999998
2018-12-16;887.8989999999999;3005.93;1665.69;1843.9275624999984;615.1537425107426;1239119.321999999
2018-12-23;262.42400000000004;4642.75;1635.2199999999998;1728.8475267857134;810.4539304209836;1161785.5379999995
2018-12-30;254.924;2412.77;400.3805;526.0795550595236;359.3072178120045;353525.46099999984
2019-01-06;191.908;637.999;363.791;377.4496391752576;91.38508499900138;36612.61499999998
